,BM_BLAST,HB,PLT,WBC,ANC,MONOCYTES,XX,XY,"CYTOGENETICS_46,XX","CYTOGENETICS_46,XY",CYTOGENETICS_-7,CYTOGENETICS_-5,MUTATIONS_NUMBER,AVG_MUTATION_LENGTH,MEDIAN_MUTATION_LENGTH,EFFECT_MEDIAN_SURVIVAL,MUTATIONS_SUB,MUTATIONS_DEL,MUTATIONS_INS,VAF_SUM,VAF_MEDIAN,DEPTH_SUM,DEPTH_MEDIAN,CHR_1,CHR_11,CHR_12,CHR_13,CHR_15,CHR_16,CHR_17,CHR_18,CHR_19,CHR_2,CHR_20,CHR_21,CHR_3,CHR_4,CHR_5,CHR_7,CHR_9,CHR_X,GENE_ASXL1,GENE_BCOR,GENE_BCORL1,GENE_CBL,GENE_CEBPA,GENE_CUX1,GENE_DDX41,GENE_DNMT3A,GENE_ETNK1,GENE_ETV6,GENE_EZH2,GENE_FLT3,GENE_GATA2,GENE_IDH1,GENE_IDH2,GENE_JAK2,GENE_KRAS,GENE_MLL,GENE_MPL,GENE_NF1,GENE_NPM1,GENE_NRAS,GENE_PHF6,GENE_PPM1D,GENE_PTPN11,GENE_RUNX1,GENE_SETBP1,GENE_SF3B1,GENE_SH2B3,GENE_SRSF2,GENE_STAG2,GENE_TET2,GENE_TP53,GENE_U2AF1,GENE_U2AF2,GENE_WT1,GENE_ZRSR2
0,0.6949846603752823,0.694107121023459,0.7012266202695069,0.7033006604844383,0.703055177047828,0.7059615871897024,0.7053497015248611,0.7049974270162809,0.7037558601848253,0.7041206177522839,0.70496177399877,0.7029669988770091,0.7048518440936249,0.7059409814444864,0.7057274049654066,0.7048990280363215,0.7033981480760663,0.7022994171728301,0.7023765138824376,0.7023535508786046,0.7019961948136756,0.7030101022328649,0.7046566390746503,0.7027635567004195,0.702546702115076,0.7027037081809833,0.7033428546118227,0.7037311489224272,0.7015463266134492,0.7053409399112548,0.7011363370385272,0.7013872738304284,0.7012766200487931,0.7011959923682958,0.7025476627266087,0.704312710933178,0.7044158737771896,0.704609451362116,0.7041813131395726,0.7040561943918131,0.7020109562958377,0.7028454514962564,0.7016296973373861,0.703286507773861,0.7031863012985573,0.7031765474468653,0.7024509298695091,0.7032829245631139,0.7032301285578832,0.7031861424384396,0.7016994937864897,0.7003419546921262,0.700468573957578,0.7005480577610309,0.7013578216324686,0.7007100517583615,0.701354528807292,0.7015002722715766,0.7020292367536728,0.7035262665510423,0.7049129466645028,0.7045349540080161,0.7006388662615336,0.703697169709086,0.7033590231626929,0.7017503674940083,0.7022273970584006,0.7041243654328618,0.704112984204592,0.703537482395031,0.7041444777265643,0.7026837447014012,0.7016613833675789,0.7002138026439809,0.7003923005100088,0.7010695106162619,0.7021769579560255,0.7016451596962109
1,0.6946966181771203,0.6916430982937773,0.7017276071869825,0.7009048408580606,0.699389756555757,0.0,0.700561407522308,0.6999620670646427,0.7005273202495796,0.6988933000303612,0.6994505792050033,0.7005757363280752,0.6998101786226214,0.7001140749220082,0.7008916262084993,0.7005007151424668,0.7009018967468575,0.7018168239331708,0.7012579741121475,0.6991967861337296,0.7011572376892196,0.7003335200749129,0.6991507761250717,0.6968743383661985,0.6977571428733496,0.6984340734072779,0.69815513365927,0.6979770017091163,0.697149884034312,0.7030829963954205,0.6996751283681389,0.6996770302252764,0.7003788450817298,0.6999749559881084,0.6988841591343928,0.700663140425914,0.6986812081515594,0.6998837342796894,0.6999050618911806,0.7000222970072115,0.6988677295457093,0.6996221556002817,0.6997175192533723,0.7006049756735835,0.6998698692384113,0.7007690142033474,0.7008119090099064,0.7016271188522839,0.7015140918075171,0.7007362101522906,0.7000238823904789,0.7016829115833422,0.7014519844269134,0.7011808621779991,0.7007184799549925,0.7012406963259993,0.701732324255372,0.7015819769898166,0.7002143650839668,0.6998621096446888,0.699124788122502,0.6998243232522804,0.7014101991951539,0.6992965492101423,0.6998639873549679,0.701802483401731,0.6996493593018324,0.7002347536434352,0.701142695142704,0.7011418329832112,0.7016633588548807,0.7011716786214784,0.701572432328432,0.6992674996089215,0.7010848656105225,0.702519004714001,0.6996655861558746,0.6994053005982374
2,0.6971023521253974,0.6959463462531501,0.7026671618654416,0.707580037348941,0.7052948632334185,0.0,0.7049493943240633,0.7049699525994084,0.7056821192444328,0.705045151643699,0.7035542710987601,0.7043804219838201,0.7060501635584124,0.7069141090315981,0.7077483640392256,0.7070437269748827,0.704432395723565,0.7050085730321902,0.7051764246149359,0.7058731339772557,0.7073416895666731,0.7081943386234676,0.7074962062168917,0.7041012357521078,0.7038842642709524,0.7036778762814547,0.7033675084512223,0.7041541873707772,0.7047676737909836,0.0,0.7070893407947048,0.7059380157724908,0.7055916435097151,0.7052298351836456,0.7055731264234831,0.7052555555680029,0.7045556908513395,0.70522108874245,0.704292485184462,0.704314874145671,0.7037343938597405,0.704281249655437,0.70483783371874,0.705675682833141,0.7067504954922204,0.7054444169286258,0.7051790421995558,0.7057298905209886,0.7046030843085747,0.7051925066815559,0.7049291312551751,0.7059147424574014,0.7066965503250411,0.7091142113913904,0.7078030102654247,0.7068088737662147,0.7066418266180395,0.7065056780153252,0.7083384176648109,0.70765860764022,0.7080763723161261,0.708509568805671,0.7075531027301695,0.7072760343648423,0.7079737783620689,0.7082512025166486,0.7072978694003381,0.7097479692975832,0.7088798146221841,0.7086346636868516,0.7080647709306932,0.708348121514544,0.7077220291958961,0.6970019676651585,0.7088648256695187,0.709107784947666,0.7080187257747327,0.7083061804971996
3,0.6992733311725265,0.6983824843676787,0.7071704548347078,0.7079103092307286,0.7082360954678921,0.0,0.7060318249165162,0.7067884161709955,0.7059501879139476,0.7061884217197609,0.7056921758923748,0.7051366175927859,0.707421048586401,0.7053496716379473,0.7057637618053151,0.707792218968186,0.7069380599363818,0.7045920054182114,0.7051679591904564,0.7086715575933094,0.7077075154988196,0.707225735997834,0.706396981658281,0.7077571269287919,0.7106716493452049,0.7110961522359888,0.7104821804625396,0.7105728791002448,0.7100341062888853,0.0,0.7101512872953457,0.7103072847526902,0.7105538312718349,0.7094062725810016,0.7089707487168512,0.709938101306532,0.7096962214393324,0.7091394779722227,0.7089387814929959,0.7092222760244593,0.7081603476948207,0.7093592181509805,0.7100739820621398,0.7080781394286052,0.7071648393461795,0.7066866813682079,0.7063855293793648,0.7059534191774891,0.7056131242391946,0.7056177905587164,0.7077545295547658,0.7067517325281195,0.7097266522292577,0.708764831767202,0.7076246433641483,0.7073456714730321,0.7073447123453488,0.7060543429780323,0.704958235507451,0.7055055678027288,0.7049909906950271,0.7058971728385272,0.7062401262971206,0.7069076957896882,0.7081584014180065,0.7063724694041044,0.7050753236814904,0.0,0.7075971571077979,0.7091669951390177,0.7096175685685648,0.7088688227928551,0.7084386022814256,0.6986474214530379,0.704949537098878,0.7073324611690932,0.7073174462734575,0.7077342090753651
4,0.697317065119549,0.6952447647410288,0.7031075591143603,0.7052743185009639,0.7051742613015897,0.0,0.7048191168087199,0.7055876035592321,0.7049640234483431,0.7060051088058684,0.7023483242574944,0.7063382711156976,0.7081285461980861,0.7067704452137179,0.7077451084634725,0.7070080878304048,0.7070416590546281,0.7093206974497909,0.7083087831574076,0.7099279313572937,0.7099070658391003,0.7079697980993022,0.7069392972762694,0.7057375737180589,0.7062500484294749,0.0,0.7080160748235756,0.7086831287466429,0.7104479689733277,0.0,0.7111727752386258,0.7108282727828292,0.7119111552022374,0.709095553381762,0.706512784142927,0.7073253578290062,0.7071715819588031,0.7057901057249624,0.7053162911865857,0.7070588530624178,0.7061493283172637,0.7067490634947888,0.7059152231520417,0.7075966881446967,0.709290193328118,0.7072062920666662,0.7061846471755931,0.7063711481671412,0.7074971393558365,0.7078788431521289,0.7064208685071774,0.7059732771474951,0.7078229409596487,0.7054062037604337,0.705347654771764,0.7059857429449481,0.7057414149670449,0.7044981944293411,0.7045983775657317,0.7057963640466598,0.7067378338106222,0.7059015721426329,0.7070516216502188,0.70592244623309,0.7059846135342039,0.7061435041245598,0.7064611441753909,0.0,0.7081062266412245,0.7075546320965694,0.7088548323131514,0.7076495856054814,0.7059813251939524,0.6958681544912488,0.7074466244070601,0.7047467190973118,0.7053347556272561,0.7048027352078602
5,0.698794817959978,0.6947672484727163,0.7070479409484027,0.7085353194360743,0.7071441291993661,0.0,0.711017645469293,0.7105564837090471,0.7103750091437661,0.7097750736392863,0.7104458817098205,0.7098940090922135,0.7051720112405863,0.7091763423786024,0.7099767672473941,0.7085754125412416,0.70961875300505,0.710545019096992,0.7106593305655999,0.7102047862965725,0.7086009687397505,0.7063281427469593,0.7063602742816713,0.7070035282611836,0.7074673917606529,0.0,0.7083915676271235,0.707762215149752,0.7072092880810154,0.0,0.708169256405113,0.7065138730608846,0.0,0.7065286389482077,0.705722236880913,0.7064516247918331,0.7054978221758014,0.7075530019813759,0.7064529831967991,0.7066686964651491,0.706570145843238,0.7059181930539169,0.7056160822038569,0.705512134729289,0.7071995554118904,0.7074437856192379,0.7079153328822536,0.708724812661824,0.7082505056510093,0.7080126323377212,0.706748503427685,0.7071009392335565,0.7073998829741247,0.706500408463142,0.7069844497871691,0.7074533111028087,0.7073070002774187,0.7072033027800558,0.7045394374579128,0.7059686861729936,0.7063806718567829,0.7058949855052442,0.7056263828904218,0.7081585808825033,0.7082942461482331,0.708477519082345,0.7065159706403751,0.0,0.7066452093753688,0.706052785021388,0.7079945709354426,0.7072460461915561,0.7070337940379995,0.6982303181812765,0.7097576283850007,0.7098582983699165,0.7085125528961467,0.7083222912570413
6,0.7009514956535281,0.6948880999767348,0.705455220647563,0.7098876236890349,0.7063155833183256,0.0,0.0,0.7088970534565863,0.7092871370768553,0.7080787461932557,0.7065064322851191,0.7058853430951827,0.7069780443919731,0.7093924102080845,0.7093144341197521,0.7116484575602356,0.7095367947077235,0.7068591990273099,0.7079639150853676,0.7096755202283127,0.7093055644971125,0.7083145646036345,0.708071269305064,0.7081432757706736,0.7091119594996829,0.0,0.7097022324737315,0.7093978873223452,0.7085996771528347,0.0,0.709650946180207,0.7082859561400116,0.0,0.7097578443801265,0.7085734989342345,0.7097016233167641,0.7093798787883201,0.7101774857452929,0.7097245518241623,0.710075407975105,0.709303206815384,0.7095938901827241,0.7093589724682152,0.7099409955316128,0.7095195640446278,0.708021598410548,0.70688540879269,0.7083743704382185,0.7072392653238324,0.7074100400844773,0.7070034771474119,0.707109598427973,0.707816888604654,0.7098139702472795,0.7092945577446548,0.7087183860371137,0.7099444413240459,0.7087541037536189,0.7088812193657751,0.7097370684515205,0.7096333998667864,0.708913950024993,0.7076166720660397,0.7079816921720915,0.7084492764452599,0.7089542929370168,0.7078448213506899,0.0,0.709170731824427,0.7053451200102517,0.7075967886227122,0.7070787201387844,0.7100854499867236,0.7011505017595602,0.7107815995348157,0.7096677403794306,0.7090085221000456,0.708977670634474
7,0.6994195174366049,0.6932820794140662,0.7055301432509007,0.7067584407831229,0.7037363887480912,0.0,0.0,0.707058148622073,0.7069483306448233,0.7074294780783746,0.7056779190358903,0.7068989108460213,0.7075203767475073,0.7053128887837897,0.7073302218228067,0.0,0.7078402702782026,0.7068102012337746,0.707288633547593,0.7081508197903871,0.7087704416337514,0.7068813340625076,0.706009499048336,0.7067951016067328,0.7068963967359567,0.0,0.7069362631092544,0.7080329690343834,0.7090927073312839,0.0,0.7102903593791604,0.7079282047988386,0.0,0.7070298654258325,0.707259530057058,0.7059613608203644,0.7062608193897716,0.7088028055396196,0.7076200315453859,0.70618509960958,0.707427608515539,0.7073588805469275,0.7075536343835627,0.7077029252283914,0.7067818642424928,0.7084755281628,0.7066508489088887,0.706446660312751,0.7073140106180985,0.7070928696934295,0.7076161574586615,0.7087418552956842,0.7088874754005308,0.7057969547852737,0.707060899083853,0.7074505435836198,0.7075549499343406,0.707027937325663,0.7064471314213479,0.7062040037709245,0.7063090837766838,0.7068511796102716,0.7066436496172354,0.708036424848514,0.7077183247242234,0.7071596650662814,0.7073997918319169,0.0,0.7084210361082415,0.7083358014752152,0.7090225976485979,0.7089097231698883,0.707246468680918,0.7004060581356503,0.7088601182452132,0.7077527693492045,0.7067739386540252,0.7079150609532305
8,0.7018683597148896,0.6958071263496534,0.7083684541325118,0.7076211719551716,0.7063812679106191,0.0,0.0,0.7088205738309379,0.7073874533969442,0.707311893261974,0.7074436157495527,0.7085703166157415,0.7082753763776465,0.7089676369980572,0.7097276008923885,0.0,0.708732140054747,0.7075118325670937,0.7070194190886442,0.709857249350944,0.7074704069356239,0.7059772027389558,0.7091755278589291,0.7101714668707817,0.7087326267130178,0.0,0.7081395061908322,0.7068257132884558,0.7063474415319134,0.0,0.0,0.7054324207993311,0.0,0.704548376446962,0.7042957436138467,0.708720767167078,0.7092107743378977,0.7080794253302478,0.7083854105425641,0.7084328493764708,0.7102548505962636,0.7112001098666838,0.7084818661591441,0.7100704946839751,0.7099816739139261,0.708889207690087,0.7100565809086633,0.7102286826996914,0.7078849166706546,0.707316647822778,0.7109532477317355,0.7104979519837286,0.7085164600318844,0.7082890573008335,0.7073731504170042,0.7073828237932852,0.7091428310727695,0.7083393189727455,0.7078147014285228,0.7075239862008696,0.7061866714992442,0.7062421086407118,0.704459660664291,0.7047680086989203,0.7055452807308858,0.7068227169342579,0.7070264147266418,0.0,0.7109224578677059,0.7098085743565312,0.7103967230738208,0.7077726441636595,0.7077786410787766,0.7000166407901725,0.71024475594494,0.7103783071896739,0.7101986165346504,0.7093747908625013
9,0.7026660108198677,0.697946819166757,0.7072594489581561,0.706591167254945,0.7070884127009622,0.0,0.0,0.7082525075097713,0.7094047755711164,0.7086089526711509,0.707917595672113,0.7058846506019294,0.7086804726199936,0.707122644544344,0.7080361374513655,0.0,0.7099548142857681,0.7103299719667516,0.7093755742220363,0.7101091894559247,0.7093819868017324,0.708291306641603,0.710948280790586,0.7099238863228727,0.7096632169562868,0.0,0.7087029250131349,0.7095324819236611,0.7089583159405294,0.0,0.0,0.7107031690204021,0.0,0.7069445777253665,0.7086493073369845,0.7097958211999444,0.710394566395641,0.7095301754926889,0.7103665185483801,0.7104748566390614,0.7104585455352085,0.0,0.708462141621754,0.7068053822463707,0.7086342104672976,0.7077757127840938,0.7078742929341121,0.707830584084429,0.7091337325511236,0.7080344340267455,0.7081056360734757,0.7073421113123122,0.7063703216453172,0.7060696181973036,0.7073365290627324,0.7066731133959196,0.7065963779328562,0.7058892696850956,0.7064141449254695,0.70736053566491,0.7078426924884222,0.7073085733163916,0.7064288084337192,0.7075617470332134,0.7071181121687634,0.7072160219136389,0.7084293183641573,0.0,0.7093699484249123,0.7083502931727048,0.7087047588625989,0.7082324314900159,0.7091276162499743,0.7042351671913616,0.7095049544553504,0.7118169232203958,0.7120893188527485,0.7123466176553259
